age,annual_income,employment_years,debt_to_income,credit_history_length,num_credit_accounts,num_delinquencies_2y,credit_utilization,num_hard_inquiries_6m,has_mortgage,has_auto_loan,education_level,default,income_per_account,income_to_debt_ratio,credit_maturity,delinquency_rate,inquiry_intensity,debt_stress_score,financial_stability,age_income_interaction,dti_utilization_interaction,income_tier,age_group
61,54540.45,2.8,0.1687,9.6,3,2,0.2787,0,1,0,2,0,13635.1125,5.927038101150714,28.799999999999997,0.18867924528301888,0.0,0.56796,6.3520148726114325,665.3096907643248,0.04701669,3,5
51,35672.64,4.3,0.0364,22.2,7,0,0.1682,2,0,1,2,0,4459.08,27.451386369256493,155.4,0.0,0.08620689655172414,0.06866,9.044650195905275,534.5905333038968,0.00612248,2,4
55,79452.41,1.0,0.1269,1.4,5,1,0.2416,0,0,0,4,0,13242.068333333335,7.879439150449094,7.0,0.4166666666666667,0.0,0.33593,5.064877827335803,620.5609350115637,0.030659040000000005,4,4
48,29747.91,1.5,0.3946,0.6,3,0,0.2005,0,0,0,2,0,7436.9775,2.5339959900657947,1.7999999999999998,0.0,0.0,0.25745,4.11016433149413,494.42629303906085,0.0791173,1,4
26,51907.06,1.2,0.1056,1.0,6,0,0.7626,2,0,1,3,0,7415.294285714285,9.46796967472519,6.0,0.0,1.0,0.28158,4.597168806724293,282.28796324943875,0.08053055999999999,3,2
33,44012.18,0.4,0.2221,10.8,4,0,0.5987,0,1,1,3,0,8802.436,4.502015802678182,43.2,0.0,0.0,0.29066,6.347673324050049,352.8440656455053,0.13297127,3,2
45,78235.47,2.1,0.1582,1.1,4,0,0.1042,1,0,0,1,0,15647.094000000001,6.320601836498674,4.4,0.0,0.47619047619047616,0.11036,4.320247355831187,507.0371033746781,0.01648444,4,3
25,19027.93,19.3,0.0846,5.6,5,0,0.1234,1,1,0,3,0,3171.3216666666667,11.812992625969867,28.0,0.0,0.15151515151515152,0.07932,8.836114719509824,246.34289329248534,0.010439639999999998,1,1
48,29433.28,2.2,0.0305,9.8,4,1,0.5278,0,1,0,2,0,5886.656,32.75040328689726,39.2,0.09259259259259259,0.0,0.37359000000000003,6.086974578146139,493.91593250338224,0.016097900000000002,1,4
37,18343.9,3.1,0.2492,10.0,2,0,0.4886,1,1,0,4,0,6114.633333333334,4.011963449781426,20.0,0.0,0.09090909090909091,0.27118,6.765132065709381,363.23295477082365,0.12175912,1,3
35,41950.35,5.3,0.1829,4.2,1,0,0.4826,0,1,0,3,0,20975.175,5.466756069384175,4.2,0.0,0.0,0.23623,5.993279767763681,372.5493062390962,0.08826754,2,2
48,101402.85,5.2,0.1444,9.6,3,0,0.0445,3,0,0,1,0,25350.7125,6.924734838287955,28.799999999999997,0.0,0.2830188679245283,0.08555,6.7180599013580755,553.289584217292,0.0064258,5,4
45,36197.01,15.0,0.1756,24.0,2,2,0.2507,1,1,1,4,0,12065.67,5.693865022314096,48.0,0.08,0.04,0.56301,12.149027827178141,472.3541740767211,0.04402292,2,3
35,36083.45,9.7,0.0106,0.2,6,0,0.3179,1,1,0,2,0,5154.778571428571,94.09361633507184,1.2000000000000002,0.0,0.8333333333333334,0.10067,5.728085191079999,367.27660562599993,0.00336974,2,2
53,82704.94,7.9,0.2273,8.9,3,0,0.1212,1,0,0,2,0,20676.235,4.399238046800461,26.700000000000003,0.0,0.10101010101010101,0.15001,7.356914011292727,600.1214753283818,0.027548760000000002,5,4
27,93072.1,15.1,0.1186,5.9,2,0,0.1269,1,0,1,4,0,31024.033333333336,8.43093941791901,11.8,0.0,0.14492753623188406,0.09737,8.832342145466294,308.91079309196647,0.01505034,5,2
47,46483.72,1.3,0.4471,1.9,2,0,0.5325,0,0,0,4,0,15494.573333333334,2.2365284852786065,3.8,0.0,0.0,0.3833,5.064063680627018,505.10330996489944,0.23808074999999998,3,4
47,73926.67,4.8,0.2273,2.9,5,0,0.2369,0,0,0,4,0,12321.111666666666,4.39921026064111,14.5,0.0,0.0,0.18472,6.103252738526589,526.9095957024989,0.05384737,4,4
36,25689.23,10.9,0.1404,14.5,2,0,0.256,2,1,0,2,0,8563.076666666666,7.12053290816304,29.0,0.0,0.12903225806451613,0.147,8.726159812889144,365.53917754669726,0.0359424,1,3
43,112059.43,4.9,0.1045,7.1,7,0,0.6329,0,0,1,4,0,14007.42875,9.56856087779794,49.699999999999996,0.0,0.0,0.24212,7.088038067502591,499.9521230087047,0.06613805,5,3
24,177943.93,19.0,0.3352,0.1,4,0,0.4234,4,1,1,1,0,35588.786,2.983243540942205,0.4,0.0,3.6363636363636362,0.29462,7.746768819814977,290.1415055851982,0.14192368,5,1
51,67018.87,0.5,0.5535,26.9,6,0,0.203,2,0,0,3,0,9574.124285714284,1.8066360304884912,161.39999999999998,0.0,0.07168458781362008,0.33765,9.713823326470981,566.7499655000667,0.1123605,4,4
37,14036.28,2.9,0.4052,8.8,2,1,0.4591,1,0,1,3,0,4678.76,2.4674832348300955,17.6,0.1020408163265306,0.1020408163265306,0.54033,6.104841577985269,353.33046128484983,0.18602732,1,3
33,35068.61,18.9,0.1824,4.7,6,0,0.3564,4,0,1,4,0,5009.801428571429,5.481599173763118,28.200000000000003,0.0,0.7017543859649122,0.19812000000000002,9.059527066736944,345.34797734106377,0.06500736,2,2
52,70805.73,2.4,0.1866,10.0,11,0,0.0696,1,1,1,2,0,5900.4775,5.358651227013987,110.0,0.0,0.09090909090909091,0.11417999999999999,6.430312799498421,580.720885246393,0.012987359999999998,4,4
31,38067.27,6.7,0.2412,1.8,8,0,0.166,1,1,1,2,0,4229.696666666667,4.145485493599802,14.4,0.0,0.35714285714285715,0.1704,5.464140921721481,326.96122857788635,0.040039200000000004,2,2
23,105168.5,0.2,0.1174,2.4,4,0,0.0596,0,1,0,4,0,21033.7,8.517197732493154,9.6,0.0,0.0,0.07658000000000001,5.18899858398859,265.9565581057919,0.00699704,5,1
21,69765.46,5.9,0.2742,1.3,4,0,0.2836,0,1,0,3,0,13953.092,3.64678237770865,5.2,0.0,0.0,0.22218,5.685872597251937,234.21108180763562,0.07776312,4,1
47,32084.06,13.6,0.0513,4.0,4,0,0.5334,2,0,0,2,1,6416.812,19.481341191385546,16.0,0.0,0.4,0.18567,7.232843734064677,487.6788516701329,0.02736342,2,4
24,49979.03,2.4,0.5354,18.8,9,0,0.6654,1,0,0,4,0,4997.903,1.8676926232251712,169.20000000000002,0.0,0.050505050505050504,0.46731999999999996,8.685813641388657,259.6650913110926,0.35625515999999996,3,1
61,28672.68,0.1,0.1791,3.9,4,0,0.463,1,1,0,2,0,5734.536,5.58238585399281,15.6,0.0,0.2040816326530612,0.22845,4.479120472342433,626.0878293762947,0.0829233,1,5
18,43934.23,0.1,0.2955,2.7,8,0,0.3912,0,1,0,1,0,4881.581111111112,3.3838341101565095,21.6,0.0,0.0,0.26510999999999996,4.06714153487675,192.428492092605,0.1155996,3,1
60,35145.23,11.1,0.0993,9.7,5,0,0.7189,0,1,0,2,0,5857.538333333334,10.067608687529924,48.5,0.0,0.0,0.26532,7.900181791059072,628.0363582118147,0.07138677,2,5
42,99196.41,6.4,0.3855,16.3,4,0,0.1434,2,0,1,4,0,19839.282,2.5939658889856396,65.2,0.0,0.11560693641618497,0.23577,9.191460155218346,483.20442173056847,0.0552807,5,3
38,174487.3,0.6,0.1188,2.2,3,0,0.2666,2,1,0,3,0,43621.825,8.417102364861565,6.6000000000000005,0.0,0.625,0.13938,5.080883890899845,458.6452928473137,0.03167208,5,3
33,20770.46,0.3,0.0561,13.2,4,0,0.3988,0,1,0,4,0,4154.092,17.81002728907361,52.8,0.0,0.0,0.14769,6.88240056242775,328.06406186705243,0.02237268,1,2
44,15460.91,8.2,0.3098,2.9,6,0,0.7345,0,1,1,3,0,2208.7014285714286,3.227215190945887,17.4,0.0,0.0,0.37525000000000003,6.013840457742512,424.42993380223527,0.22754810000000003,1,3
39,42314.98,8.3,0.6009,2.3,4,0,0.4708,0,0,0,2,0,8462.996000000001,1.6641049648595603,9.2,0.0,0.0,0.44169,5.915876021441626,415.4638827874115,0.28290371999999997,2,3
53,19711.36,0.6,0.2412,5.1,6,0,0.2048,2,0,1,1,0,2815.9085714285716,4.145065140400539,30.599999999999998,0.0,0.3278688524590164,0.18204,4.406700338746048,524.1170598451351,0.04939776,1,4
41,50399.02,1.8,0.0423,0.6,6,0,0.3967,0,1,0,3,0,7199.86,23.62957801536253,3.5999999999999996,0.0,0.0,0.14015999999999998,4.628324055265432,443.93762088627585,0.01678041,3,3
41,76830.86,7.6,0.1942,15.9,5,0,0.5283,1,0,0,1,0,12805.143333333333,5.148985493548304,79.5,0.0,0.0591715976331361,0.25559,8.374812403058566,461.2243617513373,0.10259586000000001,4,3
35,120148.67,3.7,0.2942,16.6,5,1,0.1969,2,0,1,3,0,20024.778333333332,3.3989521089309664,83.0,0.056818181818181816,0.11363636363636363,0.40617000000000003,8.468948048378216,409.3772723107918,0.057927980000000004,5,2
39,55317.07,15.7,0.1418,9.1,8,1,0.2614,0,0,0,4,0,6146.341111111111,7.0512872329524825,72.8,0.09900990099009901,0.0,0.34932,9.436256469173587,425.91334099256653,0.037066520000000006,3,3
43,43656.47,3.3,0.3984,2.9,6,0,0.1431,0,0,0,4,0,6236.638571428572,2.5098958535240294,17.4,0.0,0.0,0.24212999999999998,5.645238904193984,459.4175762678043,0.05701104,3,3
19,14957.51,5.6,0.5354,1.5,6,0,0.5109,2,1,0,4,0,2136.787142857143,1.8675292199806532,9.0,0.0,0.8,0.42096999999999996,5.503910694291305,182.647677305116,0.27353586,1,1
23,49797.05,3.6,0.2185,9.6,4,1,0.3932,0,1,1,3,0,9959.41,4.576238454086135,38.4,0.09433962264150944,0.0,0.42721,6.78471933168588,248.76181542925076,0.0859142,3,1
48,51163.02,14.3,0.1624,0.9,6,0,0.1401,1,1,0,3,0,7309.002857142857,6.156894465753787,5.4,0.0,0.5263157894736842,0.12322999999999999,7.192837548885718,520.4540078217148,0.02275224,3,4
42,71924.63,2.5,0.2016,4.2,0,0,0.0609,2,0,0,3,0,71924.63,4.959975393176545,0.0,0.0,0.3846153846153846,0.11907000000000001,5.595016384251643,469.70229379522993,0.01227744,4,3
37,32045.34,1.3,0.2742,0.7,3,0,0.4736,1,0,0,4,0,8011.335,3.646558009823672,2.0999999999999996,0.0,0.5882352941176471,0.27918,4.712481477778009,383.8727155926211,0.12986112,2,3
40,37758.6,2.0,0.1571,4.4,5,0,0.8998,1,1,1,4,0,6293.099999999999,6.364299476028495,22.0,0.0,0.18518518518518517,0.34849,5.641698508094897,421.5598010793196,0.14135858,2,3
44,20195.17,9.6,0.2435,1.2,6,0,0.22,2,0,1,3,0,2885.0242857142853,4.105941219586167,7.199999999999999,0.0,0.9090909090909091,0.18775,6.033974478435539,436.18292350387907,0.05357,1,3
33,12397.18,3.4,0.0082,0.3,7,0,0.61,0,0,0,3,0,1549.6475,120.76326967128826,2.1,0.0,0.0,0.1871,4.467591489988158,311.0350638986974,0.005002,1,2
30,25207.62,2.2,0.1392,4.8,3,0,0.3202,1,1,0,2,0,6301.905,7.181861290626415,14.399999999999999,0.0,0.1724137931034483,0.16565999999999997,5.040482383550359,304.048238355036,0.044571839999999995,1,2
42,19106.89,3.9,0.2403,6.7,5,0,0.2027,0,1,1,3,0,3184.4816666666666,4.1605586693858125,33.5,0.0,0.0,0.18096,5.977356985322654,414.02997794517165,0.04870881,1,3
28,59995.65,0.7,0.1264,4.6,9,1,0.4054,0,1,0,2,0,5999.5650000000005,7.910349298148726,41.4,0.17857142857142858,0.0,0.38482,4.96061320189365,308.0572321767407,0.05124256,4,2
44,35922.52,0.0,0.2039,1.6,4,1,0.2108,1,1,0,4,0,7184.503999999999,4.903695401884461,6.4,0.3846153846153846,0.3846153846153846,0.36519,4.6667442539481625,461.52249057906386,0.04298212,2,3
19,35491.83,1.6,0.2478,0.6,3,0,0.2783,1,0,1,3,0,8872.9575,4.035053714085811,1.7999999999999998,0.0,0.625,0.20739,4.483125794970039,199.06463368143585,0.06896274,2,1
52,27155.97,4.6,0.0827,1.1,7,0,0.087,0,0,0,1,0,3394.49625,12.086516593745664,7.700000000000001,0.0,0.0,0.06745,4.50281670429898,530.8882287451565,0.007194899999999999,1,4
45,7047.73,6.2,0.1276,10.4,5,0,0.3655,1,0,0,3,0,1174.6216666666667,7.82828563657999,52.0,0.0,0.08771929824561403,0.17345,6.878180821320456,398.7271231980683,0.04663779999999999,1,3
43,121174.44,8.8,0.4873,0.1,3,0,0.7675,2,0,0,4,0,30293.61,2.052089195566495,0.30000000000000004,0.0,1.8181818181818181,0.4739,6.491498407545703,503.31477174821754,0.37400275,5,3
51,26898.82,13.1,0.1194,15.9,4,0,0.3427,1,1,1,3,0,5379.764,8.37260248896929,63.6,0.0,0.0591715976331361,0.16251,9.759962462235318,520.1936185800041,0.040918380000000004,1,4
59,38274.84,2.7,0.0986,14.7,4,0,0.5547,2,1,1,3,0,7654.967999999999,10.139301138599086,58.8,0.0,0.12738853503184713,0.21570999999999996,7.54577225001759,622.6018758367927,0.05469341999999999,2,5
52,20477.15,6.7,0.3747,17.0,4,0,0.1539,1,1,1,2,0,4095.4300000000003,2.6684539265109146,68.0,0.0,0.05555555555555555,0.23352,8.318134122912603,516.2099146381845,0.05766633,1,4
18,87829.98,0.4,0.2951,16.9,5,0,0.1193,0,1,0,2,0,14638.33,3.3885510647171735,84.5,0.0,0.0,0.18334,7.474950869430286,204.89705216581717,0.035205429999999996,5,1
24,53426.24,0.3,0.3421,8.8,3,0,0.1737,0,1,0,1,0,13356.56,2.9229619695068556,26.400000000000002,0.0,0.0,0.22316,5.3858228021734265,261.2658241738742,0.05942277,3,1
32,29857.19,0.7,0.346,15.0,2,0,0.3428,1,0,0,2,0,9952.396666666666,2.8898936689473445,30.0,0.0,0.0625,0.27584,6.83126433591409,329.734862497503,0.11860879999999999,1,2
40,38741.33,3.0,0.3269,10.5,5,0,0.2456,2,0,0,3,0,6456.888333333333,3.0587979370255036,52.5,0.0,0.17391304347826086,0.23713,6.769406423911743,422.58752318823235,0.08028664,2,3
46,134176.04,1.2,0.4536,2.9,7,0,0.2386,1,0,0,2,0,16772.005,2.204549315970902,20.3,0.0,0.25641025641025644,0.29838,4.962074620286213,543.1181084438861,0.10822896,5,4
31,46920.89,1.7,0.2956,11.3,5,0,0.4559,2,1,0,3,0,7820.1483333333335,3.3827060425687097,56.5,0.0,0.16260162601626016,0.28457,6.72687187498582,333.443427081868,0.13476404,3,2
42,43956.68,5.2,0.3592,7.6,4,0,0.5281,1,1,1,2,0,8791.336,2.78378805606379,30.4,0.0,0.11627906976744186,0.33803,6.367294789562401,449.0212705387361,0.18969352,3,3
30,27866.24,2.2,0.3714,0.2,5,0,0.4238,2,0,0,2,0,4644.373333333334,2.6922546755812093,1.0,0.0,1.6666666666666667,0.31284,4.150562125306715,307.05621253067153,0.15739932,1,2
32,15728.84,4.1,0.0325,12.3,6,0,0.5339,0,1,0,2,0,2246.977142857143,30.709156591738996,73.80000000000001,0.0,0.0,0.17642000000000002,6.778994447306217,309.2260743793298,0.017351750000000003,1,2
23,44532.6,2.7,0.222,16.4,4,0,0.1602,0,1,0,3,0,8906.52,4.504048916718616,65.6,0.0,0.0,0.15906,7.93119977182678,246.19198250671974,0.0355644,3,1
28,59592.86,0.9,0.1825,5.8,6,0,0.5326,1,1,0,3,0,8513.265714285715,5.4789482757446875,34.8,0.0,0.14705882352941177,0.25103,5.538592348283682,307.86861917314366,0.0971995,4,2
23,94821.43,0.4,0.0719,5.3,2,0,0.44,2,0,0,4,0,31607.14333333333,13.906166114553633,10.6,0.0,0.31746031746031744,0.16795000000000002,5.777928379089743,263.57450906354694,0.031636000000000004,5,1
28,12719.63,1.3,0.3014,4.5,2,0,0.1662,1,0,0,3,0,4239.876666666666,3.31698481475802,9.0,0.0,0.18181818181818182,0.20056,4.8952941091908535,264.6274501911464,0.050092679999999994,1,2
52,24957.81,0.3,0.2019,10.2,6,0,0.2949,2,0,0,4,0,3565.401428571429,4.9519642723458634,61.199999999999996,0.0,0.17857142857142858,0.18941999999999998,6.337494643519429,526.4990715433677,0.05954031,1,4
28,34598.14,4.8,0.2106,1.9,4,1,0.4466,1,1,0,2,1,6919.628,4.747686496915901,7.6,0.3448275862068966,0.3448275862068966,0.43928,5.075475231573674,292.6443549468763,0.09405396,2,2
71,48918.53,7.9,0.223,11.9,6,0,0.3968,1,0,1,2,0,6988.361428571428,4.48389389937995,71.4,0.0,0.07751937984496124,0.23054,7.799379594669741,766.6531707385053,0.08848639999999999,3,5
45,44935.34,2.1,0.2461,2.8,6,0,0.3074,0,0,1,2,0,6419.334285714285,4.063021457585555,16.799999999999997,0.0,0.0,0.21527000000000002,4.793900630150055,482.08509452250826,0.07565114,3,3
42,45569.18,2.4,0.2103,2.4,3,0,0.7309,0,1,1,2,0,11392.295,4.754615604346129,7.199999999999999,0.0,0.0,0.32442,4.778102650265163,450.53437103712287,0.15370826999999998,3,3
29,62621.1,8.5,0.129,13.3,7,0,0.5473,1,0,0,3,0,7827.6375,7.750978481956065,93.10000000000001,0.0,0.06993006993006992,0.22869,8.573462058978915,320.3013323679618,0.0706017,4,2
48,28510.4,1.3,0.0717,1.5,8,0,0.2649,2,1,1,2,0,3167.8222222222225,13.94018199764631,12.0,0.0,0.8,0.11532,4.23741778588342,492.3868457413473,0.018993330000000003,1,4
33,85860.99,0.6,0.2891,15.9,5,1,0.539,0,1,1,3,0,14310.165,3.4588713782414713,79.5,0.0591715976331361,0.0,0.5062500000000001,7.6081489556325845,374.8963851195842,0.15582490000000002,5,2
41,63581.1,3.5,0.147,30.5,7,0,0.636,2,1,0,1,0,7947.6375,6.801993323998639,213.5,0.0,0.06349206349206349,0.2643,10.418026178952147,453.4635777901267,0.09349199999999999,4,3
70,40461.28,5.2,0.0714,3.1,3,0,0.4146,0,0,0,4,0,10115.32,14.000755903403945,9.3,0.0,0.0,0.16008,6.042437638325971,742.56878227606,0.029602440000000004,2,5
38,128097.22,4.6,0.0185,21.0,2,0,0.1536,1,1,0,2,0,42699.073333333334,54.03125411873351,42.0,0.0,0.045454545454545456,0.05533,9.248165777718219,446.90099851097426,0.0028415999999999997,5,3
53,124722.88,6.3,0.1958,6.7,5,1,0.3365,1,1,0,2,0,20787.146666666667,5.107043170972918,33.5,0.12987012987012986,0.12987012987012986,0.39885000000000004,6.720157283880036,621.8944534854733,0.0658867,5,4
31,85796.82,0.3,0.4015,2.4,6,0,0.0656,0,0,1,3,0,12256.688571428573,2.4905877237737357,14.399999999999999,0.0,0.0,0.22043000000000001,4.847924663168358,352.1522151940637,0.026338400000000005,5,2
39,8013.36,2.8,0.178,4.8,9,0,0.1767,1,0,0,2,0,801.336,5.6140416560131,43.199999999999996,0.0,0.1724137931034483,0.14201,4.816697063472418,350.5706182514144,0.0314526,1,3
61,126420.26,1.4,0.2987,12.9,5,0,0.2462,2,0,0,3,0,21070.04333333333,3.34775198816495,64.5,0.0,0.14388489208633093,0.22321000000000002,7.284212482826209,716.5898715079959,0.07353994000000001,5,5
32,78972.51,7.1,0.0537,8.8,4,0,0.5478,2,0,0,4,0,15794.501999999999,18.617583842598222,35.2,0.0,0.2040816326530612,0.19118999999999997,7.763060327628698,360.8597682803945,0.029416859999999996,4,2
61,163381.82,10.3,0.1413,5.5,3,0,0.088,0,0,1,2,0,40845.455,7.076834290880358,16.5,0.0,0.0,0.09705,7.361155394536446,732.2349302224109,0.0124344,5,5
48,102999.43,1.7,0.1939,2.4,5,0,0.5214,1,1,1,4,0,17166.571666666667,5.157039357295753,12.0,0.0,0.29411764705882354,0.25337,5.482746532588102,554.0394452140963,0.10109945999999999,5,4
33,126374.58,0.5,0.1555,10.4,4,0,0.8119,2,0,1,1,0,25274.916,6.430540933980589,41.6,0.0,0.17543859649122806,0.32132,6.004104063748271,387.6514470123099,0.12625045,5,2
47,83049.57,1.5,0.2015,3.0,3,0,0.2121,2,0,0,3,0,20762.3925,4.962482614090409,9.0,0.0,0.5,0.16438000000000003,5.198161493505969,532.3786339826017,0.04273815,5,4
51,110107.88,0.5,0.3167,3.2,5,1,0.5671,1,1,1,1,0,18351.313333333335,3.157471815075055,16.0,0.23809523809523808,0.23809523809523808,0.5284800000000001,4.522767492022811,592.0704736438779,0.17960057000000001,5,4
47,162181.97,1.9,0.225,11.0,4,0,0.794,0,1,1,3,0,32436.394,4.444322651959621,44.0,0.0,0.0,0.3507,7.078944126394932,563.8345798018727,0.17865,5,4
21,55822.53,3.9,0.0843,6.5,2,0,0.1785,0,1,1,3,0,18607.51,11.85987595732393,13.0,0.0,0.0,0.0957,6.258985223221977,229.52896562553838,0.01504755,3,1
31,19085.07,18.2,0.1062,1.6,5,1,0.1221,1,1,0,4,0,3180.845,9.411552383176465,8.0,0.3846153846153846,0.3846153846153846,0.28973000000000004,8.117014208574073,305.55813488598744,0.012967020000000001,1,2
37,40762.73,2.5,0.1061,9.3,1,0,0.0916,1,1,1,2,0,20381.365,9.422891947237078,9.3,0.0,0.0970873786407767,0.08053,6.144664398330599,392.77527579410736,0.00971876,2,3
39,61942.84,1.2,0.366,2.4,2,0,0.4366,0,0,1,4,0,20647.61333333333,2.7321199259171265,4.8,0.0,0.0,0.31398,5.230195034125514,430.3253544363169,0.15979559999999998,4,3
47,51273.67,0.9,0.2442,11.4,8,0,0.6931,1,0,1,2,0,5697.074444444444,4.094677071029147,91.2,0.0,0.08064516129032258,0.33003,6.3134856441104805,509.712750910642,0.16925502,3,4
42,23203.6,0.9,0.1604,5.2,3,0,0.0994,1,0,1,4,0,5800.9,6.232739333687729,15.600000000000001,0.0,0.16129032258064516,0.11001999999999999,5.435631744158723,422.1884441822212,0.015943759999999998,1,3
23,18423.08,1.1,0.1071,7.2,6,2,0.4186,1,0,0,4,0,2631.8685714285716,9.332338404238802,43.2,0.24390243902439027,0.12195121951219513,0.57913,5.806424135096048,225.89251702403027,0.04483206,1,1
44,31423.22,7.2,0.2112,7.3,4,0,0.6222,1,1,0,1,0,6284.644,4.7341351457119565,29.2,0.0,0.12048192771084336,0.29225999999999996,6.3066002636444045,455.63470533451266,0.13140864,2,3
47,79590.0,0.3,0.1567,1.3,3,0,0.7392,1,0,0,2,0,19897.5,6.381109286778949,3.9000000000000004,0.0,0.4347826086956522,0.30011,4.305396890034042,530.3788461053333,0.11583264,4,4
46,126526.1,29.8,0.1908,8.4,4,0,0.586,1,0,0,1,0,25305.22,5.240873054086449,33.6,0.0,0.10638297872340426,0.2712,11.464463538036476,540.4177424989261,0.11180879999999999,5,4
52,84960.4,3.7,0.2774,16.1,4,0,0.2084,1,1,1,2,0,16992.079999999998,3.6047497167017797,64.4,0.0,0.05847953216374269,0.20121999999999998,7.964985694404825,590.1975203635029,0.05781016,5,4
50,92453.06,3.9,0.3239,17.7,6,0,0.2242,2,1,1,3,0,13207.58,3.087269549760626,106.19999999999999,0.0,0.10695187165775401,0.22921000000000002,8.650340145444323,571.7233575740539,0.07261838000000001,5,4
45,46700.52,2.2,0.2604,9.3,4,0,0.0886,1,0,1,1,0,9340.104,3.8399300131854126,37.2,0.0,0.0970873786407767,0.15678,5.825459597392154,483.8189396088231,0.023071440000000002,3,3
39,17235.91,5.9,0.3396,27.8,4,0,0.1714,0,1,0,3,0,3447.182,2.944137767443508,111.2,0.0,0.0,0.22122,10.566442488144364,380.4375234587672,0.05820744,1,3
20,37304.44,3.2,0.0557,7.3,5,0,0.1342,0,1,1,2,0,6217.406666666667,17.944685215499167,36.5,0.0,0.0,0.06811,5.858068331850496,210.53788879003307,0.007474940000000001,2,1
45,41971.3,2.0,0.2473,2.4,2,0,0.2427,0,0,1,2,0,13990.433333333334,4.04328210897621,4.8,0.0,0.0,0.19646,4.673429546762344,479.0144320143517,0.06001971,2,3
42,36379.78,1.5,0.3535,8.6,6,0,0.412,1,0,0,3,1,5197.111428571428,2.8286343623011274,51.599999999999994,0.0,0.10416666666666667,0.30035,6.070538767658233,441.0754274721528,0.145642,2,3
43,50656.2,13.0,0.1674,19.2,5,0,0.7598,0,0,0,3,0,8442.699999999999,5.973011273962386,96.0,0.0,0.0,0.31164000000000003,10.589850995479365,465.81197601870883,0.12719052,3,3
24,63885.77,1.7,0.0326,3.6,7,1,0.381,0,0,0,2,0,7985.72125,30.66012512150029,25.2,0.2173913043478261,0.0,0.3306,4.979460273002769,265.5568218402216,0.012420599999999999,4,1
27,81781.73,2.9,0.1611,2.5,5,0,0.1584,1,0,0,4,0,13630.288333333332,6.20685353596347,12.5,0.0,0.2857142857142857,0.12807,5.673546412681952,305.41917714137566,0.02551824,4,2
52,41486.7,2.2,0.3146,27.2,3,0,0.5547,1,0,1,3,0,10371.675,3.178396019043951,81.6,0.0,0.03546099290780142,0.32370999999999994,9.969945683023724,552.9239183907788,0.17450861999999998,2,4
39,15642.46,0.5,0.3722,11.6,3,0,0.7024,1,0,1,3,0,3910.615,2.686266176415147,34.8,0.0,0.07936507936507936,0.39681999999999995,6.217342465176069,376.654520472889,0.26143328,1,3
48,36690.51,1.0,0.1241,0.4,5,0,0.0996,2,1,1,3,0,6115.085,8.05624840384229,2.0,0.0,1.4285714285714286,0.09193,4.333090201639209,504.49443226227334,0.012360359999999999,2,4
40,50323.44,1.1,0.1446,6.6,4,1,0.2802,0,0,0,2,0,10064.688,6.914679082034077,26.4,0.13157894736842105,0.0,0.35636,5.38787383683278,433.0498449110374,0.040516920000000005,3,3
40,102097.63,5.9,0.3202,2.1,5,0,0.1935,1,0,0,3,0,17016.271666666667,3.122952567443439,10.5,0.0,0.3225806451612903,0.21814999999999998,5.96010837575359,461.3477834338119,0.0619587,5,3
51,34867.67,2.6,0.1344,2.7,4,0,0.3043,0,0,0,4,0,6973.534,7.438888792323607,10.8,0.0,0.0,0.15849,5.397803199181968,533.4265438609347,0.04089792,2,4
33,66671.05,7.6,0.2705,0.7,1,0,0.2285,1,1,0,4,0,33335.525,3.6966526944738147,0.7,0.0,0.5882352941176471,0.2038,6.192262331080587,366.5488564188646,0.06180925,4,2
41,58340.55,6.2,0.1271,2.1,7,0,0.2991,0,1,0,3,0,7292.56875,7.866759700583512,14.700000000000001,0.0,0.0,0.15327999999999997,5.852220943438288,449.93686226989945,0.03801560999999999,4,3
34,50329.18,1.1,0.1032,5.6,8,0,0.2467,0,0,0,1,0,5592.131111111111,9.688057230211772,44.8,0.0,0.0,0.12561,4.88790805284794,368.09624598943316,0.02545944,3,2
34,85675.31,4.1,0.1231,0.7,4,1,0.2368,0,0,1,3,0,17135.061999999998,8.122706677319066,2.8,0.5882352941176471,0.0,0.33259000000000005,5.267499491090195,386.18327565688884,0.029150080000000002,5,2
36,32974.68,6.8,0.0752,17.6,6,0,0.4206,3,0,0,4,1,4710.668571428571,13.292511799398538,105.60000000000001,0.0,0.16129032258064516,0.16377999999999998,9.201057679716795,374.52692156601546,0.03162912,2,3
42,34713.65,5.0,0.2905,11.9,6,1,0.5523,0,1,0,2,0,4959.092857142858,3.4419994696596166,71.4,0.07751937984496124,0.0,0.51094,7.116475120111842,439.10651681565787,0.16044315,2,3
34,48672.02,4.6,0.0239,3.8,4,0,0.5406,3,1,1,3,0,9734.403999999999,41.805066371021226,15.2,0.0,0.625,0.17412999999999998,5.817864045434078,366.95792514919555,0.01292034,3,2
55,33386.67,6.7,0.1243,1.1,3,1,0.1886,0,0,0,2,0,8346.6675,8.043114175796736,3.3000000000000003,0.47619047619047616,0.0,0.31873,5.284782584739359,572.8768072022159,0.02344298,2,4
29,66490.04,0.3,0.254,40.0,4,0,0.6258,0,1,1,1,0,13298.007999999998,3.9367747697302544,160.0,0.0,0.0,0.31474,11.691446744217206,322.03985194099647,0.15895320000000002,4,2
